url,title,pubdate,tags
https://www.england.nhs.uk/2013/12/participation-awards/,New NHS England Excellence in Participation Awards 2013/14 launched,2013-12-09,"carers,volunteer"
https://www.england.nhs.uk/2013/12/nursing-technology-fund/,NHS England launches £100m Nursing Technology Fund,2013-12-09,"digital,innovation,nursing-midwifery-care,patient-care"
https://www.england.nhs.uk/2013/12/partnership-working-with-nqcf/,Jane Cummings welcomes NQCF best practice examples,2013-12-06,nursing-midwifery-care
https://www.england.nhs.uk/2013/12/personal-health-budget/,NHS England rolls out new personal health budget sites,2013-12-06,"mental-health,phb"
https://www.england.nhs.uk/2013/12/winter-health-check-06th-december-2013/,Winter health check – 6th December 2013,2013-12-06,winter-news
https://www.england.nhs.uk/2013/12/data-across-all-nhs-services-made-easily-available-to-patients/,Data across all NHS services made easily available to patients,2013-12-06,gp
https://www.england.nhs.uk/2013/12/psa-ng-tube/,Patient safety alert on placement devices for nasogastric tube insertion,2013-12-05,psa
https://www.england.nhs.uk/2013/12/flooding/,Public Health England has re published useful advice to help people who may be affected by the flooding,2013-12-05,winter-news
https://www.england.nhs.uk/2013/12/ways-of-working-2/,NHS Clinical Commissioners publish Ways of Working survey results,2013-12-05,comm
https://www.england.nhs.uk/2013/12/hscic-ae/,Health and Social Care Information Centre Focus on A&E,2013-12-03,uec
https://www.england.nhs.uk/2013/11/winter-health-check-29-novr-13/,Winter health check – 29th November 2013,2013-11-29,winter-news
https://www.england.nhs.uk/2013/11/map-of-dementia-services/,Interactive map of dementia services,2013-11-29,"dementia,mental-health"
https://www.england.nhs.uk/2013/11/ass-frmwk/,NHS England sets out how it will assure commissioners are best meeting the needs of local people,2013-11-28,comm
https://www.england.nhs.uk/2013/11/fft-comp/,More than one million Friends and Family Tests completed in just six months,2013-11-28,fft
https://www.england.nhs.uk/2013/11/radical-transformation-of-gp-services-to-boost-quality-and-access-to-care-for-patients-across-london-doing-nothing-is-not-an-option-dr-anne-rainsberry/,Radical transformation of GP services to boost quality and access to care for patients across London “Doing nothing is not an option” – Dr Anne Rainsberry,2013-11-28,gp
https://www.england.nhs.uk/2013/11/samaritans-for-winter/,NHS to raise army of Good Samaritans for winter,2013-11-27,winter-news
https://www.england.nhs.uk/2013/11/hospital-uni-review/,NHS England review of cancer services at Colchester Hospital University NHS Foundation Trust.,2013-11-26,cancer
https://www.england.nhs.uk/2013/11/transparency/,“Absolute transparency is the key to driving improvements in standards of care” says Chief Nursing Officer,2013-11-26,nursing-midwifery-care
https://www.england.nhs.uk/2013/11/prep-for-winter/,Dame Barbara Hakin sets out the NHS preparations for winter,2013-11-25,winter-news
https://www.england.nhs.uk/2013/11/path-summit/,National Pathology IT Summit – 2013: Future-proofing NHS pathology services,2013-11-25,digital
https://www.england.nhs.uk/2013/11/150mill-wntr-press/,Extra £150 million to ease winter pressures,2013-11-22,winter-news
https://www.england.nhs.uk/2013/11/cno-summit2013/,Chief Nursing Officer for England’s Summit 2013,2013-11-22,nursing-midwifery-care
https://www.england.nhs.uk/2013/11/strat-rare-disease/,NHS England welcomes UK Strategy for Rare Diseases,2013-11-22,specialised-commissioning
https://www.england.nhs.uk/2013/11/winter-health-check-22nd-november-2013/,Winter health check – 22nd November 2013,2013-11-22,winter-news
https://www.england.nhs.uk/2013/11/views-draft-patnt-safe-alert/,Views sought on draft patient safety alerts on medical device incidents and medication errors,2013-11-20,psa
https://www.england.nhs.uk/2013/11/sirt-comm/,NHS England announces hospitals chosen to take part in new initiative aimed at increasing access to radiotherapy,2013-11-20,"comm,specialised-commissioning"
https://www.england.nhs.uk/2013/11/comm-pol/,NHS England publishes interim commissioning policies for non-specialised services,2013-11-19,"armed-forces,comm,health-justice"
https://www.england.nhs.uk/2013/11/staff-guidance/,"New staffing guidance published to support providers and commissioners to make the right decisions about nursing, midwifery and care staffing capacity and capability",2013-11-19,nursing-midwifery-care
https://www.england.nhs.uk/2013/11/patient-safety/,NHS England promises new and far reaching drive to improve patient safety,2013-11-19,psa
https://www.england.nhs.uk/2013/11/urgent-emerg-bbc-rpt/,BBC Health Correspondent Adam Brimelow’s report on urgent and emergency care in England,2013-11-19,uec
https://www.england.nhs.uk/2013/11/spec-serv-sub/,NHS England invites written submissions to help inform its five-year strategy for specialised services,2013-11-19,specialised-commissioning
https://www.england.nhs.uk/2013/11/patient-safe-lumber-punct/,NHS England seeks views on draft patient safety alert for Non-Luer Spinal (Intrathecal) Devices for Chemotherapy and Lumbar Puncture.,2013-11-18,psa
https://www.england.nhs.uk/2013/11/winter-hlth-chk/,NHS England launches winter health check,2013-11-15,winter-news
https://www.england.nhs.uk/2013/11/empowering-gps/,NHS England welcomes moves to improve care for patients through empowering GPs,2013-11-15,"gp,patient-care"
https://www.england.nhs.uk/2013/11/wint-ad/,Senior clinicans urge people to take advice early on health problems this winter,2013-11-15,winter-news
https://www.england.nhs.uk/2013/11/sheff-111/,NHS England response to Sheffield University two year old study into 111,2013-11-14,nhs-111
https://www.england.nhs.uk/2013/11/ccg-mk-shr-buy-tool-kit/,"Make, share or buy commissioning support services – a tool kit for CCG’s",2013-11-13,comm
https://www.england.nhs.uk/2013/11/keogh-urgent-emergency/,Sir Bruce Keogh proposes new blueprint for urgent and emergency care across England,2013-11-13,uec
https://www.england.nhs.uk/2013/11/boardvids-081113/,Videos of the Board meeting held on 8 November 2013,2013-11-12,board-meeting
https://www.england.nhs.uk/2013/11/mandate-response/,NHS England welcomes refreshed Mandate from the Government,2013-11-12,"about-us,governance"
https://www.england.nhs.uk/2013/11/111-sep2013/,NHS 111 data for September 2013,2013-11-08,nhs-111
https://www.england.nhs.uk/2013/11/board-meeting112013/,Board Meeting today 8th November 2013,2013-11-08,board-meeting
https://www.england.nhs.uk/2013/11/health-conf/,Tim Kelsey and Beverly Bryant speaking at the Health 2.0 Europe conference November 2013,2013-11-07,event
https://www.england.nhs.uk/2013/11/spec-serv/,NHS England launches major exercise to shape the future of specialised services,2013-11-06,specialised-commissioning
https://www.england.nhs.uk/2013/11/safe-canc-pat/,NHS England to lead an incident management team as Care Quality Commission finds failings in cancer services at Colchester Hospital University Foundation Trust.,2013-11-05,"cancer,psa"
https://www.england.nhs.uk/2013/11/cdmi/,NHS England launches Clinical Digital Maturity Index to improve patient safety,2013-11-05,"digital,psa"
https://www.england.nhs.uk/2013/11/rps-mods-care/,Senior doctors welcome Royal Pharmaceutical Society’s “Future Models of Care” report,2013-11-05,pharmacy
https://www.england.nhs.uk/2013/11/gps-084-num/,NHS England calls on GPs to end use of expensive 084 numbers,2013-11-04,gp
https://www.england.nhs.uk/2013/11/equality-toolkit/,Sir David Nicholson announces refresh of NHS equality toolkit,2013-11-04,equality-diversity
https://www.england.nhs.uk/2013/11/watch-nhs-values-summit/,Watch the NHS Values Summit,2013-11-04,event
https://www.england.nhs.uk/2013/11/board-meet-8nov13/,Board meeting – 8 November 2013,2013-11-01,"about-us,board-meeting"
https://www.england.nhs.uk/2013/11/interg-care-pioneers/,Integrated care pioneers announced,2013-11-01,integrated-care
https://www.england.nhs.uk/2013/10/sept-fft/,September Friends and Family Test results,2013-10-31,fft
https://www.england.nhs.uk/2013/10/nao-em-ad/,NHS England welcomes National Audit Report on emergency admissions,2013-10-31,uec
https://www.england.nhs.uk/2013/10/partner-prisons/,National Partnership Agreement for the co-commissioning and delivery of healthcare services in prisons in England,2013-10-31,"comm,health-justice"
https://www.england.nhs.uk/2013/10/op-trans/,NHS England announces new commitments for increased openness and transparency,2013-10-31,get-involved
https://www.england.nhs.uk/2013/10/comp-rev/,NHS England responds to NHS complaints review,2013-10-29,patient-care
https://www.england.nhs.uk/2013/10/gender-protocol/,NHS England publishes interim protocol for gender identity services,2013-10-28,"comm,gender-identity"
https://www.england.nhs.uk/2013/10/keogh-7ds/,Sir Bruce Keogh praises the media as Sunday Times claims victory in campaign for seven day services,2013-10-28,patient-care
https://www.england.nhs.uk/2013/10/cold-weather-plan/,Cold Weather Plan,2013-10-25,winter-news
https://www.england.nhs.uk/2013/10/qehft-kl-rrr/,"Queen Elizabeth Hospital Foundation Trust, King’s Lynn – Rapid Response Review",2013-10-25,psa
https://www.england.nhs.uk/2013/10/comm-val-data-pcks/,Commissioning for Value – a comprehensive data pack to support CCGs,2013-10-24,comm
https://www.england.nhs.uk/2013/10/111/,"NHS 111 service is stable and improving, says NHS England",2013-10-24,nhs-111
https://www.england.nhs.uk/2013/10/simon-stevens-appoint/,Simon Stevens Appointed as new Chief Executive of NHS England,2013-10-24,about-us
https://www.england.nhs.uk/2013/10/nhs-citiz-assem/,NHS Citizens Assembly – We want to hear from you…..Get involved!,2013-10-21,get-involved
https://www.england.nhs.uk/2013/10/care-data/,NHS England sets out the next steps of public awareness about care.data,2013-10-16,"digital,psa"
https://www.england.nhs.uk/2013/10/ncd-lesley-boswell/,Appointment of Lesley Boswell – National Clinical Director for Rural and Remote Care,2013-10-14,about-us
https://www.england.nhs.uk/2013/10/111-aug13/,NHS 111 data for August 2013,2013-10-11,nhs-111
https://www.england.nhs.uk/2013/10/phe-flu/,PHE’s national seasonal flu campaign,2013-10-11,winter-news
https://www.england.nhs.uk/2013/10/dav-nich-lett/,Planning for a sustainable NHS: responding to the ‘call to action’ – letter from Sir David Nicholson,2013-10-11,"comm,planning-guidance"
https://www.england.nhs.uk/2013/10/1000-delegates/,"NHS England’s Future of Health Conference has attracted no fewer than 1,000 delegates",2013-10-04,ltc
https://www.england.nhs.uk/2013/10/radioth-inno/,Radiotherapy manufacturers demonstrate latest innovations in cancer care,2013-10-04,"cancer,innovation"
https://www.england.nhs.uk/2013/10/comm-intentions/,NHS England publishes its commissioning intentions for prescribed specialised services,2013-10-03,specialised-commissioning
https://www.england.nhs.uk/2013/10/fft-mat-ser/,Mothers to have their say on maternity services,2013-10-03,maternity
https://www.england.nhs.uk/2013/10/proton-obc/,Trusts publish outline business cases to develop proton beam therapy centres in the UK,2013-10-02,specialised-commissioning
https://www.england.nhs.uk/2013/10/future-of-health/,Patients’ jury features at Future of Health Conference,2013-10-01,ltc
https://www.england.nhs.uk/2013/10/7ds-london/,Seven day services debate continues at London conference,2013-10-01,"patient-care,seven-day"
https://www.england.nhs.uk/2013/09/nms/,New Medicine Service extended,2013-09-30,ltc
https://www.england.nhs.uk/2013/09/info-stand/,NHS England supports launch of new website for information standards,2013-09-30,information-standard
https://www.england.nhs.uk/2013/09/7-day-serv-event16nov/,"NHS Services, Seven Days a Week – major event on Saturday 16 November",2013-09-27,seven-day
https://www.england.nhs.uk/2013/09/com-through-eval/,NHS England invites specialised services providers to take part in its innovative new programme ‘Commissioning through Evaluation’,2013-09-26,"comm,specialised-commissioning"
https://www.england.nhs.uk/2013/09/live-seven-day-services-update/,Public to quiz panel in live seven day services update,2013-09-26,seven-day
https://www.england.nhs.uk/2013/09/pat-safe-data/,Six-monthly patient safety incident data published,2013-09-25,psa
https://www.england.nhs.uk/2013/09/trans-part/,"Transforming Participation in Health and Care, Guidance for Commissioners",2013-09-25,comm
https://www.england.nhs.uk/2013/09/cancer-treatment-injctn/,NHS England sanctions new breast cancer treatment injection,2013-09-24,cancer
https://www.england.nhs.uk/2013/09/cpag-rdag-ext/,Deadline extended for Chair recruitment to Clinical Priorities Advisory Group and Rare Diseases Advisory Group,2013-09-23,specialised-commissioning
https://www.england.nhs.uk/2013/09/royal-colleges-back-7-day-services-campaign/,Royal Colleges back 7-day services campaign,2013-09-23,seven-day
